match_id,league_id,radiant_win,duration,radiant_team,dire_team,radiant_player_1,radiant_hero_1,radiant_player_2,radiant_hero_2,radiant_player_3,radiant_hero_3,radiant_player_4,radiant_hero_4,radiant_player_5,radiant_hero_5,dire_player_1,dire_hero_1,dire_player_2,dire_hero_2,dire_player_3,dire_hero_3,dire_player_4,dire_hero_4,dire_player_5,dire_hero_5
8784059625,18867,True,2159,Ghost Sheep,Nethercore,Keyleth,54,yvs,92,dreaming,74,hogger,71,.,86,Sotsiofaker,99,i need meds,16,Опять работать,10,Impact,88,discipline,110
8784059150,18959,True,1695,LV United,Wiser Warriors,juliettemcneil1926,14,carolynwight1917,25,reneewilliams1915,90,timothydillon1990,29,meganpelc1900,50,AKID,9,EmbraceTheLight,21,Sandy,110,Nightfull,11,Dust_2,128
8784047386,19543,False,3962,Team Spirit,Team Falcons,Yatoro,114,panto,110,Larl,39,rue,121,Batyuk,137,Sneyking,9,skiter,19,Malr1ne,120,AMMAR_THE_F,69,Cr1t-,123
8784015752,18867,False,1629,Ghost Sheep,Nethercore,Keyleth,15,yvs,71,dreaming,106,hogger,39,.,121,Impact,51,i need meds,120,Опять работать,10,Sotsiofaker,16,discipline,110
8783998540,18959,True,1191,Foxy gaming,Dark Rebellion,titik,110,babyface,14,Pudre,73,Exterminator,71,ShinraTensei,105,SectumSempra,126,wannacoffee,70,Vahee,69,Aboba,35,Denz,86
8783980542,19543,True,2451,Team Falcons,Team Spirit,Sneyking,58,skiter,19,Malr1ne,120,AMMAR_THE_F,69,Cr1t-,123,Yatoro,114,panto,3,Larl,13,rue,86,Batyuk,108
8783962578,18959,False,1764,Dark Rebellion,Foxy gaming,Denz,30,Vahee,136,SectumSempra,87,wannacoffee,35,Aboba,74,ShinraTensei,59,titik,38,babyface,47,Pudre,80,Exterminator,75
8783955603,18867,False,2755,Nethercore,Ghost Sheep,i need meds,106,Опять работать,41,Impact,136,discipline,110,Sotsiofaker,15,dreaming,126,yvs,92,hogger,64,Keyleth,47,.,88
8783945948,19532,True,1714,Nigma Galaxy,Breeki Cheeki,rincyq,41,No!ob™,38,lft3 ex mirele teammate,120,OmaR,123,GH,22,"Darklord,,`",63,спортик,13,tensa zangetsu,99,OneJey ,121,asdekor_r,83
8783924721,18959,True,2156,Flawless Goblins,Lunar Vibes,Okoni,26,Kreen,96,ZodiAc!,11,tinkywinky,138,Randing,131,Morne,14,LV.Ashreaver,69,LV.Duskworn,65,LV.Noxen,87,LV.Velm,6
8783900137,18867,True,2061,Ghost Sheep,BloodyRose,Keyleth,54,yvs,92,hogger,39,dreaming,74,.,84,Naoya,99,Опять работать,138,ss,126,Impact,51,Сельский друн,69
8783893724,19532,False,2209,Breeki Cheeki,Nigma Galaxy,"Darklord,,`",54,спортик,38,tensa zangetsu,65,OneJey ,121,asdekor_r,31,rincyq,145,OmaR,86,No!ob™,120,lft3 ex mirele teammate,108,GH,110
8783880129,18959,True,2104,Lunar Vibes,Flawless Goblins,LV.Ashreaver,69,LV.Velm,21,LV.Duskworn,49,LV.Noxen,87,Morne,31,Okoni,131,ZodiAc!,74,Randing,64,tinkywinky,54,Kreen,2
8783863589,19543,False,3050,SouthAmericaRejects,HEROIC,Wits,145,Elmisho,58,DarkMago♥,120,Scofield,123,Fr△nk,78,Yuma,4,TaiLung,47,Wisper,29,Thiolicor,100,KingJungles,86
8783859260,18867,False,2096,BloodyRose,Ghost Sheep,Naoya,11,Impact,100,Опять работать,135,ss,128,Сельский друн,119,dreaming,106,hogger,40,Keyleth,99,yvs,92,.,71
8783854300,18959,True,1541,Flawless Goblins,Lunar Vibes,Kreen,23,Randing,87,tinkywinky,95,ZodiAc!,39,Okoni,26,LV.Ashreaver,112,LV.Duskworn,11,LV.Velm,73,LV.Noxen,71,Morne,31
8783830999,19575,True,2769,Roar,NaiLong,Kismet,95,ButterflyEffect,13,ss,135,clove,123,LOyd,75,Ulu,114,Nevermine,77,Anya,19,TK,86,谢乐zzz张泽中,110
8783816958,18959,False,2204,LSG,Wiser Warriors,Cyrax,99,Kintaro,11,Quan Chi,20,Scorpion,52,Nightwolf,100,Dust_2,79,Nightfull,16,AKID,63,EmbraceTheLight,120,Sandy,87
8783812179,18959,True,1739,LV United,Flawless Goblins,timothydillon1990,120,carolynwight1917,39,juliettemcneil1926,48,reneewilliams1915,88,meganpelc1900,40,Kreen,1,ZodiAc!,86,Randing,87,tinkywinky,15,Okoni,128
8783810675,19543,True,2704,SouthAmericaRejects,HEROIC,Wits,114,DarkMago♥,120,Elmisho,58,Scofield,123,Fr△nk,2,Yuma,138,TaiLung,47,Wisper,129,Thiolicor,100,KingJungles,86
8783804249,18867,False,3020,Eye Gaming,Teiko,yvs,26,Impact,28,jabloko,110,1kxaos,34,Опять работать,109,Герман,31,qwaza,74,hxxvenlytxxrs,137,Hardlane griefing,48,discipline,128
8783783996,18959,False,1727,Flawless Goblins,LV United,tinkywinky,114,ZodiAc!,22,Randing,84,Kreen,23,Okoni,101,carolynwight1917,73,meganpelc1900,71,reneewilliams1915,86,timothydillon1990,60,juliettemcneil1926,11
8783782497,18959,False,1988,Wiser Warriors,LSG,Nightfull,11,Dust_2,123,EmbraceTheLight,28,AKID,19,Sandy,64,Scorpion,74,Quan Chi,87,Cyrax,120,Kintaro,72,Nightwolf,14
8783774718,19575,False,1898,NGNB,The goal of all life is death,Pandaの灵 晴風,5,Rs,39,K,65,鉄橋を越えて,91,枸杞偷生,99,炫彩乌小蛋,86,葬送的芙莉莲,37,e1,28,Summer,19,Night,38
8783765962,18867,True,2143,Teiko,Eye Gaming,qwaza,74,discipline,128,Hardlane griefing,99,hxxvenlytxxrs,136,Герман,64,jabloko,110,Impact,135,Опять работать,89,yvs,86,1kxaos,23
8783753743,18959,False,1779,LV United,Flawless Goblins,carolynwight1917,35,reneewilliams1915,26,juliettemcneil1926,94,timothydillon1990,29,meganpelc1900,110,ZodiAc!,113,Kreen,128,Randing,27,tinkywinky,54,Okoni,86
8783752333,18959,False,1669,LSG,Wiser Warriors,Scorpion,14,Cyrax,137,Quan Chi,100,Kintaro,56,Nightwolf,86,Nightfull,11,Dust_2,71,EmbraceTheLight,110,AKID,46,Sandy,64
8783730203,18867,True,2135,Eye Gaming,Teiko,1kxaos,49,yvs,119,Опять работать,48,Impact,135,jabloko,110,hxxvenlytxxrs,120,Герман,64,qwaza,13,Hardlane griefing,19,discipline,128
8783723187,18959,False,1884,Lunar Vibes,Foxy gaming,LV.Duskworn,35,LV.Ashreaver,2,Morne,31,LV.Velm,70,LV.Noxen,86,Pudre,11,babyface,22,Exterminator,101,titik,53,ShinraTensei,81
8783722533,18959,False,1651,Night Force,Nova Pulse,Mezzinio,72,GrownMan,26,Pigeoncatcher,39,Marling,129,FrenzyMan,31,NP.reneemartin,19,NP.Black l1ght,30,NP.infinity,42,NP.chaveve,106,NP.BlAze,79
8783698653,18959,True,1830,Foxy gaming,Lunar Vibes,Pudre,81,titik,129,Exterminator,71,babyface,11,ShinraTensei,84,LV.Velm,41,LV.Duskworn,46,LV.Ashreaver,39,Morne,26,LV.Noxen,128
8783696801,18959,True,2061,Nova Pulse,Night Force,NP.reneemartin,11,NP.Black l1ght,64,NP.infinity,129,NP.chaveve,74,NP.BlAze,27,Mezzinio,15,GrownMan,86,Pigeoncatcher,14,FrenzyMan,30,Marling,120
8783694889,18867,False,1999,Dominion,Teiko,Опять работать,41,Impact,136,jabloko,36,Hardlane griefing,65,Герман,87,1kxaos,38,qwaza,93,yvs,26,hxxvenlytxxrs,120,discipline,110
8783664839,18867,True,2175,Teiko,Dominion,yvs,86,1kxaos,48,qwaza,39,hxxvenlytxxrs,96,discipline,87,jabloko,100,Герман,131,Impact,136,Hardlane griefing,99,Опять работать,109
8783635476,19201,False,1611,Vitality Warriors,DARKNESS GAMING,VW.Snickerdoodle,70,VW.Jesterface,73,VW.Laughalot,71,VW.Chucklesaur,42,VW.Gigglebot,21,DG.ThunderRiver,14,DG.dollymy,26,DG.hoxi,120,DG.Dreadlight,104,DG.Ndolal,27
8783613587,19201,True,1554,VERTEX PACK,HELLBEAR HEROES,vP.Helannt,81,vP.zikboss,45,vP.RatnBone,29,vP.Shelby,11,vP.Pronto,5,HH.Rakinu,59,HH.packout,14,HH.Bambula,69,HH.Chedema,86,HH.Harbinger,7
8783594530,19201,False,1682,HELLBEAR HEROES,VERTEX PACK,HH.Harbinger,25,HH.packout,5,HH.Bambula,81,HH.Rakinu,54,HH.Chedema,86,vP.Shelby,11,vP.zikboss,131,vP.RatnBone,43,vP.Pronto,21,vP.Helannt,46
8783575978,19201,False,1734,VERTEX PACK,HELLBEAR HEROES,vP.Shelby,82,vP.zikboss,128,vP.Pronto,88,vP.RatnBone,33,vP.Helannt,48,HH.Harbinger,22,HH.packout,14,HH.Rakinu,11,HH.Chedema,86,HH.Bambula,96
8783555953,19201,False,1715,CrimsonSky,FALL VICTIMS,CS.Nupiq,102,CS.Qipik,46,CS.Lemy,49,CS.Vexus,74,CS.Fijik,66,FV.BenzDance~,43,FV.Norbert,64,FV.1Yato1,100,FV.Trilemma,54,FV.NoRemorse,35
8783535140,19201,True,1733,FALL VICTIMS,CrimsonSky,FV.BenzDance~,42,FV.Norbert,84,FV.Trilemma,48,FV.1Yato1,27,FV.NoRemorse,17,CS.Nupiq,71,CS.Qipik,23,CS.Vexus,107,CS.Lemy,81,CS.Fijik,26
8783510038,19201,True,1569,CrimsonSky,FALL VICTIMS,CS.Vexus,90,CS.Lemy,18,CS.Nupiq,71,CS.Qipik,17,CS.Fijik,87,FV.1Yato1,40,FV.Norbert,85,FV.BenzDance~,104,FV.Trilemma,8,FV.NoRemorse,11
8783477559,19201,False,1815,Night Vision,FLYING FORTUNE,NV.popcorny,86,NV.mintyfresh,82,NV.WaifuWarrior,73,NV.Volcanus,129,NV.Jupitera,91,Ff.Duh,9,Ff.KoSide,30,Ff.WaitFreestyle,59,Ff.DaemonT,48,Ff.ZagZag,120
8783442804,19201,True,1972,FLYING FORTUNE,Night Vision,Ff.KoSide,68,Ff.WaitFreestyle,92,Ff.DaemonT,70,Ff.Duh,14,Ff.ZagZag,13,NV.Jupitera,91,NV.Volcanus,49,NV.WaifuWarrior,11,NV.popcorny,65,NV.mintyfresh,35
8783405690,19201,True,1595,Night Vision,FLYING FORTUNE,NV.Jupitera,100,NV.popcorny,86,NV.Volcanus,99,NV.WaifuWarrior,11,NV.mintyfresh,35,Ff.KoSide,30,Ff.WaitFreestyle,49,Ff.Duh,75,Ff.ZagZag,36,Ff.DaemonT,81
8783374933,18867,True,1701,Dominion,Shinigami Gaming,chad,47,Impact,135,magnolia park,100,zelasdx,93,Герман,64,jabloko,39,Sotsiofaker,99,BASTREYKO,87,Hardlane griefing,91,чиназес,73
8783326059,18867,True,1472,Dominion,Shinigami Gaming,Герман,64,Impact,120,magnolia park,100,chad,15,zelasdx,8,jabloko,126,чиназес,48,Sotsiofaker,129,Hardlane griefing,121,BASTREYKO,110
8783255311,18867,True,2362,Shinigami Gaming,Dominion,BASTREYKO,22,Sotsiofaker,15,jabloko,36,Hardlane griefing,100,чиназес,8,magnolia park,68,chad,110,Герман,131,Impact,38,zelasdx,19
8783198427,19543,True,2054,BoomBoys,Team Spirit,Kiritych~,138,gpk~,13,MieRo,77,Save-,86,Kataomi`,83,Yatoro,48,panto,75,Larl,126,rue,123,Batyuk,2
8783134044,18867,False,2381,Kiba Arms,Elite Eclipse,灰の中から蘇った,121,DragonX,126,meowl,73,tokyodrift,38,.,87,Impact,88,qwaza,11,magnolia park,100,чиназес,56,zelasdx,120
8783105237,19543,False,2282,Team Spirit,BoomBoys,Yatoro,109,panto,75,Larl,19,rue,131,Batyuk,108,Kiritych~,54,gpk~,13,MieRo,38,Save-,21,Kataomi`,31
8783046460,18867,True,2151,Elite Eclipse,Kiba Arms,magnolia park,131,zelasdx,69,qwaza,11,Impact,51,чиназес,93,灰の中から蘇った,86,meowl,94,DragonX,114,.,71,tokyodrift,65
8783046434,18959,False,1837,Riftwalkers,Night Force,CreepSlayer,114,Hellgrove,93,VoidRift,25,AbyssWalker,111,BloodStorm,128,GrownMan,86,Pigeoncatcher,22,Mezzinio,15,Marling,2,FrenzyMan,64
8783006717,19543,False,2222,Team Falcons,Team Liquid,Sneyking,75,skiter,114,Malr1ne,16,AMMAR_THE_F,29,Cr1t-,86,tOfu,83,Ace ♠,120,Nisha,39,Ekki,123,m1CKe,21
8782988989,18959,True,1743,Night Force,Riftwalkers,GrownMan,128,Pigeoncatcher,36,Marling,69,Mezzinio,126,FrenzyMan,64,CreepSlayer,38,Hellgrove,114,VoidRift,86,AbyssWalker,66,BloodStorm,22
8782965033,19532,False,1986,Breeki Cheeki,SouthAmericaRejects,"Darklord,,`",138,спортик,13,tensa zangetsu,99,OneJey ,90,asdekor_r,100,Wits,73,Elmisho,79,DarkMago♥,23,Scofield,123,Fr△nk,60
8782952765,18867,True,1520,Kiba Arms,Air Defence,灰の中から蘇った,68,DragonX,106,meowl,54,tokyodrift,99,.,86,Murasame,91,BASTREYKO,136,DoCk†oR_MenGeLEk,71,Konstantin,33,chad,14
8782930341,18959,False,1883,Wiser Warriors,Foxy gaming,Nightfull,11,EmbraceTheLight,2,AKID,72,Dust_2,86,Sandy,5,babyface,74,titik,99,Exterminator,101,Pudre,19,ShinraTensei,27
8782920537,19532,True,812,SouthAmericaRejects,Breeki Cheeki,Elmisho,58,DarkMago♥,106,Scofield,123,Wits,69,Fr△nk,29,"Darklord,,`",109,спортик,19,tensa zangetsu,98,OneJey ,51,asdekor_r,110
8782878079,18959,True,1720,Foxy gaming,Wiser Warriors,babyface,35,Exterminator,86,titik,29,Pudre,95,ShinraTensei,110,Nightfull,25,AKID,48,EmbraceTheLight,7,Sandy,26,Dust_2,27
8782877140,18867,False,1773,Air Defence,Kiba Arms,BASTREYKO,86,чиназес,48,DoCk†oR_MenGeLEk,87,Konstantin,28,chad,36,灰の中から蘇った,100,DragonX,120,meowl,109,tokyodrift,38,.,123
8782870472,19543,False,3804,Team Falcons,Team Liquid,Sneyking,110,skiter,73,Malr1ne,137,AMMAR_THE_F,114,Cr1t-,123,tOfu,111,Ace ♠,108,Nisha,17,Ekki,86,m1CKe,80
8782870288,19532,True,1807,Zero Tenacity,Red Hot Chili Pibble,MoOz,86,Worick,16,dream`,145,dEsire,105,nefrit,120,Wu,123,lalatroni,114,Rio estilo,69,Prada,87,Kotarō Hayama,46
8782867414,19532,True,1318,L1GA TEAM,ALIS VENTORUS,Mirage`雨,120,sayuw,123,RESPECT,66,ssnovv1,73,Corrupted,28,byun,38,Panda,19,n.m.p,110,Norma,98,waveformn,86
8782851195,19532,True,2733,_PowerRangers,Estar Backs,naive-,138,Nicky`Cool,17,Till The End,87,⃤⃟⃝⃤⃟⃝⃤⃟⃝⃤,104,Immersion,91,Yadomichi,40,SLATEM$,28,Vitaly 誇り,96,n1ght,123,payk,19
8782845762,18867,False,3088,Nethercore,BloodyRose,Sotsiofaker,28,Опять работать,102,qwaza,17,Murasame,26,discipline,100,Impact,88,magnolia park,65,ss,128,Сельский друн,29,Naoya,54
8782822873,18959,False,1748,Nova Pulse,LSG,NP.reneemartin,48,NP.chaveve,11,NP.infinity,23,NP.Black l1ght,31,NP.BlAze,101,Kintaro,19,Quan Chi,20,Cyrax,28,Nightwolf,100,Scorpion,110
8782786363,18867,False,2002,Nethercore,BloodyRose,Sotsiofaker,60,Опять работать,48,qwaza,64,discipline,100,Murasame,131,Impact,88,magnolia park,58,ss,129,Naoya,109,Сельский друн,38
8782782376,19532,True,2082,Zero Tenacity,Red Hot Chili Pibble,MoOz,75,Worick,106,dream`,19,dEsire,131,nefrit,69,Wu,86,lalatroni,32,Rio estilo,108,Kotarō Hayama,109,Prada,110
8782781890,19532,True,2212,L1GA TEAM,ALIS VENTORUS,Mirage`雨,13,sayuw,105,ssnovv1,138,RESPECT,58,Corrupted,120,byun,48,Panda,16,Norma,99,n.m.p,79,waveformn,26
8782776059,18959,True,1763,LSG,Nova Pulse,Kintaro,48,Nightwolf,26,Cyrax,81,Scorpion,47,Quan Chi,5,NP.reneemartin,46,NP.infinity,98,NP.chaveve,25,NP.Black l1ght,121,NP.BlAze,86
8782773613,19532,True,2028,_PowerRangers,Estar Backs,naive-,138,Nicky`Cool,19,Till The End,112,⃤⃟⃝⃤⃟⃝⃤⃟⃝⃤,77,Immersion,123,Yadomichi,51,SLATEM$,17,Vitaly 誇り,28,n1ght,86,payk,48
8782773236,19532,True,3832,Breeki Cheeki,SouthAmericaRejects,"Darklord,,`",80,спортик,28,tensa zangetsu,98,OneJey ,51,asdekor_r,110,Wits,21,Fr△nk,29,DarkMago♥,23,Scofield,121,Elmisho,100
8782750796,19543,False,3558,HEROIC,Aurora Gaming,Yuma,114,TaiLung,120,Wisper,135,Thiolicor,27,KingJungles,43,Nightfall,70,Mikoto,13,Ws`,155,Mira,123,kaori,64
8782723524,18865,True,2574,Carstensz Esports,Ivory,Straight Edge,114,seimei,129,salamat1,38,Ace12,79,аскеза от блядей,110,Haruna,63,Ken,39,Rupido,28,Dric~,136,Teehee,37
8782722935,18867,False,2295,BloodyRose,Nethercore,magnolia park,58,Naoya,73,ss,28,Impact,22,Сельский друн,16,Murasame,26,Опять работать,54,qwaza,25,Sotsiofaker,99,discipline,100
8782706180,19532,False,2776,Roar,enjoy,Kismet,99,ButterflyEffect,17,ss,110,clove,123,LOyd,75,v1olent–,114,мистер мораль,29,swedenstrong,86,Rein,40,squad1x,106
8782704043,19532,False,2550,MODUS,Nemiga Gaming,bottega,15,prblms,91,elmo^^,120,xn丶e,19,mrls,123,selfhate,54,young G,38,Covisnine,2,ariel,86,VaniLLl,75
8782678248,19543,True,2803,Aurora Gaming,HEROIC,Nightfall,19,Mikoto,38,Ws`,96,Mira,79,kaori,58,Yuma,63,TaiLung,47,Wisper,108,Thiolicor,86,KingJungles,22
8782673276,18959,True,1690,Dark Rebellion,Riftwalkers,Vahee,42,Denz,84,SectumSempra,20,wannacoffee,19,Aboba,86,BloodStorm,26,VoidRift,36,CreepSlayer,41,Hellgrove,48,AbyssWalker,31
8782664821,18867,False,2225,Shinigami Gaming,Nethercore,qwaza,74,jabloko,40,ss,128,yvs,136,Сельский друн,69,discipline,110,Impact,100,Опять работать,48,1kxaos,20,chad,47
8782664642,18865,True,2504,Carstensz Esports,Ivory,аскеза от блядей,65,Straight Edge,138,salamat1,126,Ace12,123,seimei,29,Haruna,19,Ken,106,Rupido,129,Dric~,79,Teehee,121
8782663412,19532,True,1841,MODUS,Nemiga Gaming,bottega,80,prblms,110,xn丶e,106,elmo^^,16,mrls,123,selfhate,12,young G,39,Covisnine,2,ariel,27,VaniLLl,64
8782650848,19532,False,1663,Team Lynx,Rune Eaters,7jesu,19,mellojul,17,htiviy_vladik,85,QBFY,123,kreker,121,Ethereal,90,yowaai,80,Ankou ♡,120,ani-san,100,Kidaro,64
8782646164,19532,True,2722,Roar,enjoy,Kismet,39,ButterflyEffect,106,ss,135,clove,26,LOyd,40,v1olent–,19,мистер мораль,28,swedenstrong,86,Rein,58,squad1x,126
8782639708,18959,False,1787,Riftwalkers,Dark Rebellion,BloodStorm,20,VoidRift,39,CreepSlayer,129,AbyssWalker,46,Hellgrove,31,wannacoffee,11,Vahee,29,SectumSempra,26,Denz,87,Aboba,35
8782625329,19543,True,2233,TEAM VISION,SouthAmericaRejects,Satanic,109,SSS,28,No[o]ne-,126,9Class,90,Dukalis,121,Wits,21,Fr△nk,120,DarkMago♥,39,Scofield,51,Elmisho,58
8782624979,18867,True,2072,Shinigami Gaming,Nethercore,jabloko,100,qwaza,47,yvs,66,Сельский друн,120,ss,38,discipline,71,Impact,69,Опять работать,23,chad,43,1kxaos,86
8782611362,19532,True,1385,enjoy,Roar,v1olent–,114,мистер мораль,120,swedenstrong,100,Rein,40,squad1x,13,Kismet,73,ButterflyEffect,126,ss,108,clove,123,LOyd,64
8782608765,19532,True,1397,Rune Eaters,Team Lynx,yowaai,109,Ethereal,13,Ankou ♡,23,ani-san,123,Kidaro,64,7jesu,12,mellojul,28,htiviy_vladik,78,QBFY,86,kreker,105
8782607658,18865,True,2574,Ivory,Carstensz Esports,Haruna,63,Ken,106,Rupido,120,Dric~,79,Teehee,105,аскеза от блядей,83,Straight Edge,10,salamat1,39,Ace12,123,seimei,65
8782604707,19532,True,2555,Nemiga Gaming,MODUS,selfhate,138,young G,39,Covisnine,104,ariel,100,VaniLLl,110,prblms,121,bottega,54,xn丶e,126,mrls,91,elmo^^,28
8782601418,18959,True,1812,LV United,Flawless Goblins,carolynwight1917,14,timothydillon1990,129,meganpelc1900,68,juliettemcneil1926,72,reneewilliams1915,87,Okoni,26,ZodiAc!,35,tinkywinky,11,Kreen,96,Randing,64
8782584741,18867,True,2242,Nethercore,Shinigami Gaming,1kxaos,29,chad,23,Опять работать,80,Impact,100,discipline,14,jabloko,131,Сельский друн,129,ss,11,qwaza,74,yvs,66
8782581053,19543,False,2343,SouthAmericaRejects,TEAM VISION,Wits,114,Elmisho,68,DarkMago♥,120,Scofield,123,Fr△nk,60,Satanic,145,SSS,155,No[o]ne-,13,9Class,90,Dukalis,64
8782565352,18959,False,2054,Flawless Goblins,LV United,Okoni,26,tinkywinky,56,ZodiAc!,90,Kreen,99,Randing,20,timothydillon1990,29,carolynwight1917,17,reneewilliams1915,87,juliettemcneil1926,36,meganpelc1900,121
8782560260,18865,True,2714,Carstensz Esports,Ivory,Straight Edge,114,Ace12,86,salamat1,39,аскеза от блядей,58,seimei,28,Haruna,38,Ken,120,Rupido,47,Dric~,100,Teehee,131
8782545181,18867,True,2049,Eye Gaming,Teiko,discipline,3,Hardlane griefing,120,ss,128,jabloko,100,1kxaos,19,Опять работать,54,Impact,88,yvs,69,qwaza,106,Murasame,87
8782534661,18959,False,1698,Foxy gaming,Night Force,titik,23,Pudre,11,babyface,17,ShinraTensei,84,Exterminator,128,Marling,97,GrownMan,79,Pigeoncatcher,86,Mezzinio,63,FrenzyMan,64
8782527726,19543,False,2756,TEAM VISION,SouthAmericaRejects,Satanic,82,SSS,38,No[o]ne-,74,9Class,86,Dukalis,45,Wits,114,Elmisho,131,DarkMago♥,39,Scofield,7,Fr△nk,120
8782523384,18959,True,1615,Lunar Vibes,LSG,LV.Ashreaver,36,LV.Velm,11,LV.Duskworn,39,Morne,27,LV.Noxen,84,Nightwolf,110,Scorpion,25,Kintaro,114,Cyrax,69,Quan Chi,37
8782516296,18865,True,1741,Ivory,Carstensz Esports,Haruna,72,Ken,16,Rupido,120,Dric~,121,Teehee,58,salamat1,38,Straight Edge,19,аскеза от блядей,131,Ace12,86,seimei,29
8782503956,18959,False,2034,Night Force,Foxy gaming,GrownMan,87,Pigeoncatcher,38,Mezzinio,73,Marling,69,FrenzyMan,64,babyface,106,Pudre,46,titik,71,ShinraTensei,20,Exterminator,110
8782499239,18959,False,1724,LSG,Lunar Vibes,Scorpion,23,Kintaro,67,Nightwolf,64,Cyrax,57,Quan Chi,91,LV.Duskworn,138,LV.Velm,18,LV.Ashreaver,69,Morne,14,LV.Noxen,37
8782495542,18867,True,2196,Eye Gaming,Teiko,ss,120,discipline,100,jabloko,87,Hardlane griefing,135,1kxaos,102,Опять работать,80,Impact,31,yvs,65,qwaza,13,Murasame,3
8782476881,18959,False,1888,Foxy gaming,Night Force,babyface,65,titik,135,ShinraTensei,87,Pudre,109,Exterminator,119,Marling,23,Pigeoncatcher,39,Mezzinio,46,GrownMan,26,FrenzyMan,31
8782474270,18959,True,1680,Dark Rebellion,Riftwalkers,Aboba,25,Vahee,29,wannacoffee,11,Denz,40,SectumSempra,50,VoidRift,14,Hellgrove,41,CreepSlayer,2,AbyssWalker,27,BloodStorm,37
8782458265,18867,True,2548,Teiko,Eye Gaming,yvs,135,Опять работать,109,Impact,71,qwaza,74,Murasame,121,jabloko,86,1kxaos,48,ss,126,Hardlane griefing,120,discipline,100
8782451273,18959,True,1805,Wiser Warriors,Nova Pulse,AKID,41,Dust_2,26,Nightfull,34,EmbraceTheLight,110,Sandy,31,NP.reneemartin,48,NP.chaveve,11,NP.infinity,99,NP.Black l1ght,84,NP.BlAze,86
8782449967,18959,False,1851,Riftwalkers,Dark Rebellion,Hellgrove,41,VoidRift,28,AbyssWalker,26,CreepSlayer,16,BloodStorm,37,wannacoffee,81,Denz,112,Aboba,39,Vahee,69,SectumSempra,110
8782444414,18865,False,3051,InterActive Philippines,Ivory,jedd,19,Erice,123,lewis,120,V,69,Grimz,87,Haruna,109,Ken,17,Rupido,29,Dric~,26,Teehee,40
8782425749,18959,False,1838,Dark Rebellion,Riftwalkers,wannacoffee,18,Denz,101,Aboba,46,Vahee,49,SectumSempra,84,Hellgrove,19,CreepSlayer,135,VoidRift,17,AbyssWalker,121,BloodStorm,37
8782425154,18959,False,1860,Nova Pulse,Wiser Warriors,NP.reneemartin,15,NP.infinity,129,NP.Black l1ght,14,NP.chaveve,38,NP.BlAze,26,AKID,12,Dust_2,87,Nightfull,11,EmbraceTheLight,2,Sandy,30
8782421758,18867,False,2367,Teiko,Elite Eclipse,discipline,31,Impact,29,jabloko,100,qwaza,106,1kxaos,48,Murasame,121,Опять работать,73,ss,39,Hardlane griefing,19,yvs,66
8782390301,18867,True,1900,Elite Eclipse,Teiko,yvs,66,Опять работать,48,ss,39,Hardlane griefing,29,Murasame,3,jabloko,71,1kxaos,73,qwaza,93,Impact,16,discipline,110
8782390024,18865,False,1910,InterActive Philippines,Ivory,Erice,123,jedd,93,V,69,lewis,106,Grimz,75,Haruna,19,Ken,17,Rupido,99,Dric~,71,Teehee,40
8782376294,19201,True,1951,FLYING FORTUNE,CrimsonSky,Ff.DaemonT,35,Ff.Duh,101,Ff.ZagZag,39,Ff.WaitFreestyle,49,Ff.KoSide,84,CS.Lemy,1,CS.Qipik,65,CS.Vexus,26,CS.Nupiq,21,CS.Fijik,27
8782351921,19201,False,2104,CrimsonSky,FLYING FORTUNE,CS.Qipik,61,CS.Lemy,18,CS.Vexus,87,CS.Nupiq,42,CS.Fijik,84,Ff.DaemonT,36,Ff.ZagZag,86,Ff.Duh,101,Ff.WaitFreestyle,81,Ff.KoSide,5
8782331865,19201,False,1715,FLYING FORTUNE,CrimsonSky,Ff.ZagZag,114,Ff.Duh,110,Ff.DaemonT,81,Ff.WaitFreestyle,92,Ff.KoSide,64,CS.Lemy,70,CS.Qipik,46,CS.Nupiq,71,CS.Vexus,86,CS.Fijik,27
8782309920,19201,False,2056,Night Vision,HELLBEAR HEROES,NV.mintyfresh,100,NV.WaifuWarrior,32,NV.Volcanus,129,NV.popcorny,119,NV.Jupitera,86,HH.Harbinger,82,HH.Rakinu,11,HH.Bambula,14,HH.Chedema,97,HH.packout,5
8782292557,19201,True,1686,HELLBEAR HEROES,Night Vision,HH.Bambula,69,HH.Rakinu,11,HH.Harbinger,25,HH.Chedema,86,HH.packout,5,NV.Volcanus,120,NV.WaifuWarrior,70,NV.mintyfresh,80,NV.popcorny,26,NV.Jupitera,27
8782265016,19201,False,2028,VERTEX PACK,DARKNESS GAMING,vP.RatnBone,29,vP.Helannt,46,vP.Shelby,22,vP.zikboss,40,vP.Pronto,5,DG.Dreadlight,104,DG.ThunderRiver,14,DG.hoxi,82,DG.Ndolal,101,DG.dollymy,84
8782239218,19201,True,2306,DARKNESS GAMING,VERTEX PACK,DG.dollymy,26,DG.Dreadlight,96,DG.hoxi,22,DG.ThunderRiver,1,DG.Ndolal,86,vP.Pronto,31,vP.RatnBone,104,vP.Shelby,11,vP.zikboss,105,vP.Helannt,48
